LandIndex,TileX,TileY,CropName,Growth,TimeToMature,SoilQuality
8851,88,50,Corn,0.7,64.5,0.42
8852,88,51,Barley,0.93,65.7,0.66
8853,88,52,Soy,0.64,73.5,0.53
8854,88,53,Wheat,0.97,62.0,0.79
8855,88,54,Soy,0.62,83.6,0.76
8856,88,55,Rice,0.87,76.8,0.37
8857,88,56,Soy,0.82,87.8,0.81
8858,88,57,Barley,0.79,78.7,0.89
8859,88,58,Barley,0.73,89.2,0.75
8860,88,59,Corn,0.78,68.4,0.79
8861,88,60,Soy,0.85,70.5,0.85
8862,88,61,Soy,0.82,72.7,0.77
8863,88,62,Rice,0.64,68.9,0.65
8864,88,63,Barley,0.64,83.9,0.34
8865,88,64,Wheat,0.82,76.0,0.59
8866,88,65,Corn,0.58,73.7,0.77
8867,88,66,Soy,0.99,73.7,0.45
8868,88,67,Corn,0.92,84.4,0.69
8869,88,68,Soy,0.73,67.2,0.49
8870,88,69,Soy,0.76,69.6,0.82
8871,88,70,Rice,0.68,87.9,0.52
8872,88,71,Soy,0.58,71.9,0.33
8873,88,72,Corn,0.8,89.9,0.65
8874,88,73,Corn,0.99,73.1,0.33
8875,88,74,Rice,0.58,72.7,0.43
8876,88,75,Rice,0.77,77.8,0.6
8877,88,76,Corn,0.98,85.4,0.78
8878,88,77,Corn,0.99,81.6,0.49
8879,88,78,Soy,0.74,82.8,0.47
8880,88,79,Barley,0.54,89.3,0.37
8881,88,80,Corn,0.63,83.9,0.65
8882,88,81,Wheat,0.85,74.0,0.62
8883,88,82,Barley,0.53,79.7,0.31
8884,88,83,Wheat,0.82,84.9,0.72
8885,88,84,Barley,0.73,65.1,0.58
8886,88,85,Corn,0.59,70.4,0.47
8887,88,86,Rice,0.55,78.1,0.73
8888,88,87,Rice,0.84,71.4,0.79
8889,88,88,Corn,0.59,61.6,0.66
8890,88,89,Barley,0.76,88.2,0.36
8891,88,90,Corn,0.75,76.2,0.84
8892,88,91,Barley,0.84,79.0,0.31
8893,88,92,Corn,0.72,81.6,0.43
8894,88,93,Wheat,0.96,61.1,0.46
8895,88,94,Corn,0.93,65.5,0.52
8896,88,95,Barley,0.91,87.1,0.51
8897,88,96,Soy,0.64,83.6,0.84
8898,88,97,Rice,0.99,62.0,0.78
8899,88,98,Soy,0.76,83.6,0.42
8900,88,99,Corn,0.99,87.0,0.87
8901,89,0,Barley,0.92,65.0,0.52
8902,89,1,Rice,0.93,61.9,0.43
8903,89,2,Corn,0.85,85.9,0.87
8904,89,3,Soy,0.59,78.0,0.64
8905,89,4,Rice,0.98,89.7,0.65
8906,89,5,Corn,0.7,81.2,0.69
8907,89,6,Rice,0.97,75.3,0.68
8908,89,7,Wheat,0.94,67.4,0.68
8909,89,8,Rice,0.91,81.0,0.3
8910,89,9,Wheat,0.5,62.3,0.71
8911,89,10,Rice,0.79,72.5,0.75
8912,89,11,Rice,0.62,70.4,0.32
8913,89,12,Rice,0.94,78.1,0.67
8914,89,13,Wheat,0.85,66.7,0.46
8915,89,14,Corn,0.82,64.9,0.68
8916,89,15,Soy,0.95,64.5,0.46
8917,89,16,Rice,0.65,69.3,0.36
8918,89,17,Soy,0.55,85.9,0.41
8919,89,18,Soy,0.65,71.9,0.85
8920,89,19,Rice,0.59,86.7,0.56
8921,89,20,Wheat,0.63,82.4,0.85
8922,89,21,Barley,0.78,81.5,0.59
8923,89,22,Barley,0.73,83.0,0.84
8924,89,23,Barley,0.99,75.1,0.64
8925,89,24,Rice,0.71,68.1,0.51
8926,89,25,Soy,0.58,65.4,0.43
8927,89,26,Barley,0.94,74.9,0.52
8928,89,27,Rice,0.64,71.3,0.41
8929,89,28,Rice,0.55,79.7,0.89
8930,89,29,Rice,0.83,70.5,0.51
8931,89,30,Wheat,0.63,61.7,0.63
8932,89,31,Corn,0.51,71.4,0.9
8933,89,32,Wheat,0.83,86.5,0.61
8934,89,33,Soy,0.54,81.2,0.49
8935,89,34,Rice,0.5,71.6,0.67
8936,89,35,Wheat,0.84,66.3,0.79
8937,89,36,Barley,0.73,77.0,0.67
8938,89,37,Corn,0.9,88.1,0.43
8939,89,38,Rice,0.58,77.4,0.42
8940,89,39,Wheat,0.76,86.7,0.73
8941,89,40,Barley,0.56,81.2,0.81
8942,89,41,Barley,0.7,63.6,0.72
8943,89,42,Wheat,0.68,81.1,0.36
8944,89,43,Wheat,0.82,78.2,0.49
8945,89,44,Soy,0.81,70.8,0.71
8946,89,45,Rice,0.63,88.6,0.73
8947,89,46,Barley,0.53,69.9,0.58
8948,89,47,Soy,0.55,62.5,0.48
8949,89,48,Barley,0.96,67.4,0.36
8950,89,49,Wheat,0.86,73.1,0.33
8951,89,50,Barley,0.97,86.7,0.37
8952,89,51,Barley,0.81,60.9,0.5
8953,89,52,Rice,0.94,83.9,0.67
8954,89,53,Wheat,0.89,68.3,0.81
8955,89,54,Barley,0.62,78.1,0.45
8956,89,55,Corn,0.87,71.4,0.35
8957,89,56,Soy,0.8,67.9,0.88
8958,89,57,Barley,0.58,75.2,0.67
8959,89,58,Barley,0.55,71.2,0.39
8960,89,59,Soy,0.68,71.8,0.45
8961,89,60,Barley,0.79,64.8,0.55
8962,89,61,Wheat,0.78,64.3,0.88
8963,89,62,Barley,0.74,67.8,0.37
8964,89,63,Wheat,0.74,77.7,0.56
8965,89,64,Wheat,0.51,67.0,0.56
8966,89,65,Wheat,0.51,83.2,0.9
8967,89,66,Soy,0.7,84.4,0.42
8968,89,67,Wheat,0.76,64.8,0.58
8969,89,68,Barley,0.84,89.3,0.89
8970,89,69,Rice,0.83,68.0,0.69
8971,89,70,Wheat,0.99,62.2,0.4
8972,89,71,Barley,0.7,73.2,0.86
8973,89,72,Barley,0.56,65.4,0.63
8974,89,73,Corn,0.65,83.5,0.79
8975,89,74,Barley,0.88,63.4,0.78
8976,89,75,Corn,0.62,74.5,0.63
8977,89,76,Barley,0.91,62.5,0.79
8978,89,77,Wheat,0.9,87.0,0.83
8979,89,78,Corn,0.73,69.3,0.79
8980,89,79,Corn,0.87,78.5,0.68
8981,89,80,Corn,0.9,81.9,0.65
8982,89,81,Wheat,0.86,61.0,0.58
8983,89,82,Rice,0.66,71.4,0.35
8984,89,83,Wheat,0.58,68.5,0.59
8985,89,84,Rice,0.56,76.4,0.68
8986,89,85,Wheat,0.98,83.1,0.57
8987,89,86,Barley,0.55,63.9,0.55
8988,89,87,Wheat,0.72,74.3,0.44
8989,89,88,Rice,0.55,63.9,0.52
8990,89,89,Soy,0.9,83.7,0.42
8991,89,90,Barley,0.78,83.6,0.35
8992,89,91,Corn,0.59,69.9,0.73
8993,89,92,Wheat,0.98,69.8,0.72
8994,89,93,Barley,0.92,78.0,0.61
8995,89,94,Rice,0.56,89.9,0.35
8996,89,95,Corn,0.91,89.4,0.67
8997,89,96,Rice,0.92,69.5,0.47
8998,89,97,Barley,0.89,84.9,0.87
8999,89,98,Barley,0.68,69.5,0.33
9000,89,99,Barley,0.63,75.3,0.3
9001,90,0,Barley,0.76,61.0,0.8
9002,90,1,Rice,0.74,88.2,0.44
9003,90,2,Soy,0.79,82.0,0.7
9004,90,3,Barley,0.71,86.0,0.51
9005,90,4,Corn,0.61,76.7,0.79
9006,90,5,Rice,0.79,62.0,0.81
9007,90,6,Wheat,0.77,73.2,0.87
9008,90,7,Wheat,0.95,71.0,0.53
9009,90,8,Rice,0.82,75.5,0.3
9010,90,9,Rice,0.88,66.3,0.39
9011,90,10,Barley,0.71,73.5,0.48
9012,90,11,Rice,0.91,60.9,0.78
9013,90,12,Corn,0.65,64.5,0.85
9014,90,13,Wheat,0.99,86.1,0.43
9015,90,14,Corn,0.91,71.3,0.53
9016,90,15,Corn,0.5,72.9,0.64
9017,90,16,Barley,0.91,70.7,0.47
9018,90,17,Rice,0.77,78.6,0.51
9019,90,18,Wheat,0.79,60.1,0.77
9020,90,19,Wheat,1.0,88.5,0.4
9021,90,20,Wheat,0.86,76.6,0.62
9022,90,21,Corn,0.57,71.4,0.65
9023,90,22,Wheat,0.88,85.9,0.39
9024,90,23,Wheat,0.6,74.9,0.72
9025,90,24,Corn,0.97,62.8,0.42
9026,90,25,Barley,0.63,87.4,0.72
9027,90,26,Corn,0.73,71.6,0.54
9028,90,27,Corn,0.91,77.2,0.67
9029,90,28,Barley,0.98,88.3,0.65
9030,90,29,Soy,0.58,68.9,0.89
9031,90,30,Soy,0.53,65.3,0.34
9032,90,31,Rice,0.9,86.0,0.47
9033,90,32,Rice,0.93,75.7,0.65
9034,90,33,Corn,0.8,80.9,0.75
9035,90,34,Rice,0.59,63.3,0.84
9036,90,35,Soy,0.58,80.9,0.36
9037,90,36,Rice,0.73,77.2,0.47
9038,90,37,Soy,0.6,69.8,0.37
9039,90,38,Soy,0.67,85.5,0.34
9040,90,39,Corn,0.9,73.8,0.31
9041,90,40,Rice,0.55,72.3,0.78
9042,90,41,Rice,0.65,65.5,0.39
9043,90,42,Barley,0.7,67.6,0.53
9044,90,43,Barley,0.61,68.2,0.31
9045,90,44,Soy,0.85,72.2,0.8
9046,90,45,Corn,0.73,75.0,0.36
9047,90,46,Wheat,0.97,89.7,0.57
9048,90,47,Rice,0.67,76.4,0.52
9049,90,48,Rice,0.96,74.0,0.45
9050,90,49,Soy,0.78,79.2,0.58
9051,90,50,Soy,0.77,82.7,0.32
9052,90,51,Rice,0.62,89.4,0.52
9053,90,52,Soy,0.97,89.9,0.62
9054,90,53,Corn,0.66,85.8,0.66
9055,90,54,Rice,0.77,61.3,0.63
9056,90,55,Rice,0.97,61.3,0.57
9057,90,56,Barley,0.93,69.7,0.65
9058,90,57,Soy,0.65,86.0,0.35
9059,90,58,Barley,0.9,82.8,0.49
9060,90,59,Soy,0.84,78.9,0.88
9061,90,60,Wheat,0.52,65.8,0.87
9062,90,61,Rice,0.75,89.1,0.68
9063,90,62,Barley,0.71,87.0,0.6
9064,90,63,Rice,0.83,87.4,0.44
9065,90,64,Barley,0.85,75.2,0.52
9066,90,65,Barley,0.85,71.0,0.69
9067,90,66,Wheat,0.73,79.1,0.79
9068,90,67,Rice,0.97,79.7,0.8
9069,90,68,Corn,0.54,87.8,0.38
9070,90,69,Soy,0.82,77.1,0.6
9071,90,70,Rice,0.72,86.4,0.73
9072,90,71,Soy,0.62,69.5,0.72
9073,90,72,Corn,0.57,61.3,0.88
9074,90,73,Corn,0.73,73.1,0.38
9075,90,74,Soy,0.65,66.0,0.58
9076,90,75,Soy,0.61,83.3,0.35
9077,90,76,Soy,0.52,84.1,0.64
9078,90,77,Corn,0.66,83.5,0.71
9079,90,78,Corn,0.97,73.9,0.34
9080,90,79,Corn,0.77,86.8,0.62
9081,90,80,Rice,0.62,73.4,0.88
9082,90,81,Soy,0.99,78.0,0.32
9083,90,82,Rice,0.83,66.4,0.41
9084,90,83,Wheat,0.75,60.7,0.63
9085,90,84,Corn,0.97,78.1,0.73
9086,90,85,Rice,0.89,79.6,0.79
9087,90,86,Corn,0.77,87.9,0.48
9088,90,87,Barley,0.5,85.3,0.5
9089,90,88,Soy,0.71,83.3,0.77
9090,90,89,Corn,0.9,81.0,0.55
9091,90,90,Soy,0.64,73.0,0.83
9092,90,91,Rice,0.53,74.7,0.85
9093,90,92,Barley,0.8,83.4,0.81
9094,90,93,Soy,0.95,64.8,0.35
9095,90,94,Wheat,0.99,81.5,0.62
9096,90,95,Corn,0.56,78.7,0.87
9097,90,96,Soy,0.98,66.7,0.88
9098,90,97,Wheat,0.69,73.4,0.62
9099,90,98,Soy,0.87,83.5,0.56
9100,90,99,Rice,0.6,63.5,0.41
9101,91,0,Corn,0.84,78.7,0.9
9102,91,1,Corn,0.84,72.6,0.67
9103,91,2,Wheat,0.64,67.5,0.35
9104,91,3,Barley,0.72,86.7,0.83
9105,91,4,Barley,0.71,74.3,0.69
9106,91,5,Wheat,0.83,89.6,0.5
9107,91,6,Soy,0.99,79.1,0.41
9108,91,7,Barley,0.79,69.9,0.7
9109,91,8,Corn,0.77,69.0,0.31
9110,91,9,Wheat,0.67,80.8,0.82
9111,91,10,Wheat,0.84,70.5,0.68
9112,91,11,Corn,0.92,77.3,0.43
9113,91,12,Barley,0.55,77.0,0.72
9114,91,13,Rice,0.62,60.5,0.46
9115,91,14,Wheat,0.8,80.8,0.83
9116,91,15,Soy,0.54,77.0,0.7
9117,91,16,Wheat,0.67,84.3,0.83
9118,91,17,Rice,0.74,88.2,0.74
9119,91,18,Corn,0.9,74.7,0.54
9120,91,19,Barley,0.76,83.3,0.79
9121,91,20,Corn,0.69,74.1,0.79
9122,91,21,Corn,0.57,68.8,0.88
9123,91,22,Barley,0.6,87.0,0.67
9124,91,23,Corn,0.76,78.5,0.71
9125,91,24,Corn,0.9,61.8,0.59
9126,91,25,Wheat,0.7,88.0,0.46
9127,91,26,Soy,0.61,72.5,0.35
9128,91,27,Barley,0.69,80.1,0.75
9129,91,28,Wheat,0.53,88.8,0.58
9130,91,29,Rice,0.77,76.0,0.81
9131,91,30,Wheat,0.54,77.9,0.56
9132,91,31,Wheat,0.92,65.7,0.87
9133,91,32,Corn,0.88,83.3,0.52
9134,91,33,Soy,0.85,75.6,0.56
9135,91,34,Wheat,0.97,74.6,0.69
9136,91,35,Rice,0.94,65.3,0.49
9137,91,36,Corn,0.5,73.2,0.68
9138,91,37,Wheat,0.89,88.5,0.31
9139,91,38,Rice,0.79,71.6,0.45
9140,91,39,Barley,0.72,66.7,0.44
9141,91,40,Wheat,0.64,78.0,0.37
9142,91,41,Barley,0.6,75.2,0.86
9143,91,42,Barley,0.94,74.4,0.89
9144,91,43,Rice,0.68,64.9,0.32
9145,91,44,Corn,0.72,87.3,0.57
9146,91,45,Soy,0.86,78.2,0.4
9147,91,46,Soy,0.89,78.6,0.8
9148,91,47,Wheat,0.81,63.6,0.39
9149,91,48,Rice,0.71,73.7,0.41
9150,91,49,Barley,0.53,77.5,0.74
9151,91,50,Wheat,0.81,87.7,0.35
9152,91,51,Corn,0.92,77.4,0.87
9153,91,52,Soy,0.52,88.8,0.74
9154,91,53,Soy,0.68,80.8,0.89
9155,91,54,Barley,0.62,64.7,0.57
9156,91,55,Wheat,0.77,62.0,0.44
9157,91,56,Wheat,0.51,76.5,0.86
9158,91,57,Soy,0.94,88.3,0.6
9159,91,58,Corn,0.9,69.6,0.87
9160,91,59,Rice,0.55,86.5,0.87
9161,91,60,Barley,0.95,64.4,0.78
9162,91,61,Soy,0.88,82.2,0.44
9163,91,62,Soy,0.98,72.5,0.44
9164,91,63,Wheat,0.63,60.4,0.69
9165,91,64,Barley,0.93,68.7,0.59
9166,91,65,Soy,0.57,72.0,0.55
9167,91,66,Soy,0.85,73.1,0.42
9168,91,67,Soy,0.54,65.1,0.43
9169,91,68,Barley,0.86,78.5,0.52
9170,91,69,Soy,0.58,85.4,0.68
9171,91,70,Soy,0.87,80.7,0.33
9172,91,71,Wheat,0.72,84.0,0.53
9173,91,72,Corn,0.57,70.4,0.75
9174,91,73,Rice,0.79,85.3,0.55
9175,91,74,Barley,0.51,60.2,0.66
9176,91,75,Rice,0.62,84.8,0.36
9177,91,76,Soy,0.65,60.8,0.86
9178,91,77,Corn,1.0,79.4,0.38
9179,91,78,Wheat,0.9,66.2,0.69
9180,91,79,Wheat,0.66,74.8,0.4
9181,91,80,Barley,0.68,72.1,0.89
9182,91,81,Corn,0.72,88.7,0.68
9183,91,82,Barley,0.89,69.7,0.61
9184,91,83,Wheat,0.84,79.9,0.81
9185,91,84,Soy,0.77,75.5,0.4
9186,91,85,Barley,0.72,71.4,0.55
9187,91,86,Corn,0.63,79.5,0.89
9188,91,87,Barley,0.73,64.2,0.6
9189,91,88,Wheat,0.89,82.0,0.68
9190,91,89,Barley,0.72,77.6,0.34
9191,91,90,Soy,0.76,83.1,0.34
9192,91,91,Wheat,0.67,82.6,0.34
9193,91,92,Barley,0.74,74.3,0.59
9194,91,93,Rice,0.88,72.5,0.73
9195,91,94,Rice,0.96,85.7,0.49
9196,91,95,Wheat,0.75,87.4,0.65
9197,91,96,Soy,0.57,72.6,0.65
9198,91,97,Corn,0.89,87.9,0.4
9199,91,98,Soy,0.88,87.6,0.75
9200,91,99,Barley,0.84,63.9,0.63
9201,92,0,Wheat,0.79,73.9,0.37
9202,92,1,Rice,0.66,84.2,0.87
9203,92,2,Corn,0.87,64.5,0.45
9204,92,3,Wheat,0.99,67.2,0.55
9205,92,4,Wheat,0.73,76.6,0.87
9206,92,5,Wheat,0.58,63.7,0.5
9207,92,6,Barley,0.61,70.1,0.41
9208,92,7,Rice,0.63,75.4,0.89
9209,92,8,Rice,0.82,83.7,0.9
9210,92,9,Rice,0.88,64.7,0.71
9211,92,10,Corn,0.67,81.6,0.84
9212,92,11,Barley,0.87,88.4,0.9
9213,92,12,Soy,0.54,66.2,0.39
9214,92,13,Rice,0.95,66.8,0.81
9215,92,14,Soy,0.53,83.5,0.33
9216,92,15,Wheat,0.9,64.0,0.69
9217,92,16,Wheat,0.86,74.1,0.67
9218,92,17,Wheat,0.82,72.4,0.59
9219,92,18,Rice,0.53,75.3,0.65
9220,92,19,Wheat,0.76,75.6,0.47
9221,92,20,Barley,0.56,76.7,0.3
9222,92,21,Wheat,0.72,84.5,0.41
9223,92,22,Rice,0.58,72.8,0.86
9224,92,23,Barley,0.58,66.5,0.46
9225,92,24,Rice,0.79,83.6,0.73
9226,92,25,Wheat,0.64,89.4,0.57
9227,92,26,Barley,0.89,63.8,0.89
9228,92,27,Wheat,0.63,67.8,0.89
9229,92,28,Barley,0.67,89.3,0.62
9230,92,29,Soy,0.8,66.6,0.51
9231,92,30,Barley,0.5,72.7,0.54
9232,92,31,Soy,0.92,62.5,0.51
9233,92,32,Wheat,0.55,69.2,0.34
9234,92,33,Barley,0.51,67.8,0.33
9235,92,34,Rice,0.89,88.7,0.64
9236,92,35,Barley,0.9,64.2,0.65
9237,92,36,Barley,0.82,69.3,0.34
9238,92,37,Barley,0.92,62.4,0.53
9239,92,38,Corn,0.96,80.2,0.85
9240,92,39,Rice,0.61,89.6,0.56
9241,92,40,Barley,0.72,64.6,0.51
9242,92,41,Barley,0.7,78.8,0.34
9243,92,42,Wheat,0.58,64.6,0.8
9244,92,43,Rice,0.63,66.8,0.65
9245,92,44,Barley,0.7,76.3,0.4
9246,92,45,Barley,0.55,88.5,0.55
9247,92,46,Barley,0.88,74.3,0.74
9248,92,47,Soy,0.8,73.5,0.46
9249,92,48,Corn,0.96,64.1,0.59
9250,92,49,Rice,0.52,76.9,0.63
9251,92,50,Soy,0.83,73.9,0.73
9252,92,51,Barley,0.89,70.0,0.64
9253,92,52,Rice,0.76,81.9,0.57
9254,92,53,Soy,0.98,68.9,0.4
9255,92,54,Corn,0.52,87.1,0.49
9256,92,55,Soy,0.76,86.2,0.53
9257,92,56,Wheat,0.66,74.6,0.85
9258,92,57,Barley,0.99,87.2,0.69
9259,92,58,Soy,0.98,88.8,0.62
9260,92,59,Corn,0.55,61.1,0.61
9261,92,60,Barley,0.7,85.6,0.69
9262,92,61,Wheat,0.61,72.1,0.44
9263,92,62,Wheat,0.91,89.9,0.56
9264,92,63,Soy,0.96,70.3,0.64
9265,92,64,Barley,0.94,85.0,0.52
9266,92,65,Soy,0.68,66.6,0.33
9267,92,66,Wheat,0.65,87.9,0.56
9268,92,67,Rice,0.84,82.3,0.38
9269,92,68,Soy,0.97,68.5,0.77
9270,92,69,Rice,0.53,80.6,0.6
9271,92,70,Barley,0.53,73.1,0.88
9272,92,71,Wheat,0.7,85.8,0.52
9273,92,72,Soy,0.71,60.2,0.46
9274,92,73,Soy,0.75,75.7,0.9
9275,92,74,Soy,0.75,80.4,0.49
9276,92,75,Barley,0.73,71.9,0.54
9277,92,76,Barley,0.89,74.2,0.31
9278,92,77,Corn,0.88,67.2,0.43
9279,92,78,Soy,0.88,72.5,0.77
9280,92,79,Barley,0.66,87.6,0.72
9281,92,80,Wheat,0.51,71.5,0.54
9282,92,81,Barley,0.91,89.7,0.85
9283,92,82,Barley,0.96,74.0,0.63
9284,92,83,Soy,0.79,78.6,0.68
9285,92,84,Rice,0.56,60.1,0.78
9286,92,85,Wheat,0.58,65.6,0.72
9287,92,86,Rice,0.93,70.7,0.39
9288,92,87,Corn,0.83,69.8,0.59
9289,92,88,Soy,0.62,81.6,0.66
9290,92,89,Rice,0.59,76.5,0.33
9291,92,90,Barley,0.65,66.5,0.45
9292,92,91,Barley,0.65,78.2,0.77
9293,92,92,Corn,0.91,63.9,0.87
9294,92,93,Corn,0.95,86.0,0.89
9295,92,94,Wheat,0.63,82.5,0.73
9296,92,95,Wheat,0.6,70.4,0.72
9297,92,96,Soy,0.78,61.5,0.72
9298,92,97,Corn,0.78,83.5,0.48
9299,92,98,Soy,0.61,67.3,0.55
9300,92,99,Rice,0.91,67.8,0.41
9301,93,0,Wheat,0.96,72.9,0.58
9302,93,1,Soy,0.54,78.3,0.32
9303,93,2,Corn,0.88,61.0,0.8
9304,93,3,Rice,0.75,84.8,0.87
9305,93,4,Wheat,0.6,61.0,0.38
9306,93,5,Soy,0.71,65.2,0.59
9307,93,6,Corn,0.75,66.8,0.56
9308,93,7,Soy,0.79,85.5,0.75
9309,93,8,Wheat,0.52,82.4,0.61
9310,93,9,Rice,0.85,78.3,0.57
9311,93,10,Barley,0.75,70.7,0.38
9312,93,11,Rice,0.82,76.6,0.47
9313,93,12,Soy,0.92,61.5,0.65
9314,93,13,Soy,0.78,86.0,0.32
9315,93,14,Barley,0.95,80.8,0.5
9316,93,15,Soy,0.9,80.0,0.39
9317,93,16,Rice,0.81,89.5,0.35
9318,93,17,Wheat,0.79,76.0,0.56
9319,93,18,Rice,0.72,62.2,0.48
9320,93,19,Rice,0.94,66.8,0.64
9321,93,20,Rice,0.71,64.8,0.42
9322,93,21,Wheat,0.51,88.2,0.33
9323,93,22,Soy,0.52,63.8,0.32
9324,93,23,Rice,0.96,60.7,0.56
9325,93,24,Wheat,0.56,69.1,0.3
9326,93,25,Soy,0.89,63.7,0.33
9327,93,26,Wheat,0.92,78.6,0.51
9328,93,27,Wheat,0.78,66.7,0.86
9329,93,28,Rice,0.92,85.3,0.73
9330,93,29,Barley,0.55,64.3,0.74
9331,93,30,Rice,1.0,64.6,0.4
9332,93,31,Wheat,0.8,78.2,0.64
9333,93,32,Wheat,0.93,62.5,0.44
9334,93,33,Wheat,0.64,61.5,0.61
9335,93,34,Corn,0.66,65.5,0.79
9336,93,35,Rice,0.58,75.8,0.56
9337,93,36,Barley,0.86,76.4,0.44
9338,93,37,Soy,0.51,71.5,0.48
9339,93,38,Barley,0.55,74.0,0.59
9340,93,39,Barley,0.59,73.6,0.79
9341,93,40,Corn,0.85,73.7,0.68
9342,93,41,Wheat,0.83,68.0,0.87
9343,93,42,Barley,0.81,65.1,0.89
9344,93,43,Wheat,0.71,71.7,0.49
9345,93,44,Rice,0.97,73.9,0.7
9346,93,45,Wheat,0.98,88.6,0.73
9347,93,46,Wheat,0.68,82.5,0.64
9348,93,47,Rice,0.76,85.8,0.78
9349,93,48,Rice,0.85,71.6,0.47
9350,93,49,Barley,0.63,77.2,0.76
9351,93,50,Corn,0.88,82.3,0.45
9352,93,51,Soy,0.88,65.5,0.63
9353,93,52,Rice,0.75,73.8,0.37
9354,93,53,Rice,0.71,70.4,0.71
9355,93,54,Soy,0.82,76.4,0.81
9356,93,55,Wheat,0.51,68.8,0.74
9357,93,56,Rice,0.93,70.6,0.87
9358,93,57,Soy,0.93,85.0,0.89
9359,93,58,Barley,0.75,83.3,0.58
9360,93,59,Corn,0.51,72.2,0.39
9361,93,60,Rice,0.69,62.9,0.73
9362,93,61,Soy,0.73,68.6,0.55
9363,93,62,Rice,0.92,82.0,0.53
9364,93,63,Wheat,0.52,82.7,0.41
9365,93,64,Rice,0.75,69.7,0.32
9366,93,65,Rice,0.73,88.2,0.76
9367,93,66,Wheat,0.61,75.1,0.59
9368,93,67,Rice,0.62,86.4,0.54
9369,93,68,Wheat,0.79,75.9,0.52
9370,93,69,Soy,0.98,60.4,0.6
9371,93,70,Corn,0.9,63.0,0.75
9372,93,71,Corn,0.75,63.2,0.56
9373,93,72,Soy,0.79,81.5,0.36
9374,93,73,Barley,0.79,85.8,0.46
9375,93,74,Barley,0.85,75.8,0.38
9376,93,75,Corn,0.67,85.6,0.41
9377,93,76,Soy,0.84,71.2,0.82
9378,93,77,Rice,0.63,63.1,0.4
9379,93,78,Soy,0.9,67.8,0.74
9380,93,79,Wheat,0.97,63.5,0.48
9381,93,80,Soy,0.78,86.6,0.84
9382,93,81,Barley,0.54,67.2,0.67
9383,93,82,Rice,0.86,82.5,0.7
9384,93,83,Rice,0.96,62.1,0.62
9385,93,84,Corn,0.97,83.3,0.86
9386,93,85,Wheat,0.96,62.6,0.39
9387,93,86,Rice,0.78,88.4,0.47
9388,93,87,Corn,0.96,79.2,0.84
9389,93,88,Rice,0.63,80.3,0.89
9390,93,89,Barley,0.57,80.4,0.76
9391,93,90,Rice,0.74,68.2,0.43
9392,93,91,Barley,0.52,73.3,0.84
9393,93,92,Soy,0.54,87.2,0.4
9394,93,93,Barley,0.8,66.2,0.82
9395,93,94,Barley,0.85,75.8,0.53
9396,93,95,Barley,0.57,69.7,0.33
9397,93,96,Rice,0.67,82.9,0.67
9398,93,97,Wheat,0.9,73.7,0.52
9399,93,98,Barley,0.6,70.3,0.31
9400,93,99,Corn,0.95,77.8,0.39
9401,94,0,Rice,0.78,63.2,0.57
9402,94,1,Wheat,0.8,76.8,0.69
9403,94,2,Wheat,0.58,83.5,0.32
9404,94,3,Rice,0.53,88.9,0.61
9405,94,4,Corn,0.68,85.4,0.33
9406,94,5,Soy,0.55,78.5,0.84
9407,94,6,Rice,0.55,76.2,0.72
9408,94,7,Wheat,0.97,69.9,0.35
9409,94,8,Soy,0.53,74.3,0.6
9410,94,9,Wheat,0.72,78.6,0.74
9411,94,10,Barley,0.88,63.9,0.47
9412,94,11,Soy,0.64,81.7,0.41
9413,94,12,Rice,0.75,67.4,0.71
9414,94,13,Rice,0.68,63.5,0.77
9415,94,14,Corn,0.86,62.9,0.54
9416,94,15,Soy,0.8,69.6,0.44
9417,94,16,Corn,0.65,69.6,0.87
9418,94,17,Rice,0.82,77.2,0.62
9419,94,18,Corn,0.5,73.7,0.59
9420,94,19,Soy,0.84,82.5,0.74
9421,94,20,Rice,0.89,60.6,0.84
9422,94,21,Wheat,0.5,62.7,0.48
9423,94,22,Rice,0.83,67.4,0.79
9424,94,23,Corn,0.77,61.2,0.86
9425,94,24,Corn,0.64,64.9,0.88
9426,94,25,Rice,0.6,81.8,0.71
9427,94,26,Barley,0.98,83.9,0.76
9428,94,27,Barley,0.74,77.8,0.81
9429,94,28,Barley,0.73,77.1,0.78
9430,94,29,Wheat,0.92,78.8,0.41
9431,94,30,Wheat,0.69,84.0,0.3
9432,94,31,Wheat,0.9,85.3,0.64
9433,94,32,Rice,0.78,70.2,0.67
9434,94,33,Rice,0.61,72.5,0.44
9435,94,34,Soy,0.68,84.3,0.41
9436,94,35,Barley,0.51,66.3,0.62
9437,94,36,Soy,0.72,88.3,0.84
9438,94,37,Barley,0.97,85.1,0.41
9439,94,38,Corn,0.82,73.2,0.83
9440,94,39,Soy,0.79,75.4,0.82
9441,94,40,Rice,0.93,73.1,0.45
9442,94,41,Corn,0.56,66.9,0.78
9443,94,42,Soy,0.9,67.2,0.88
9444,94,43,Corn,0.85,69.1,0.39
9445,94,44,Corn,0.76,72.2,0.63
9446,94,45,Corn,0.69,86.8,0.78
9447,94,46,Rice,0.52,70.8,0.5
9448,94,47,Corn,0.81,76.9,0.35
9449,94,48,Rice,0.78,62.7,0.37
9450,94,49,Wheat,0.64,71.5,0.5
9451,94,50,Corn,0.64,72.8,0.33
